CODFILIAL;FILIAL;IDPERLET;PERIODO_LETIVO;CODBOLSA;BOLSA;CODCURSO;CURSO;MODALIDADE;PERCENTUAL;FIXO_MAX;PARCELA_INICIAL;PARCELA_FINAL
101;Faculdade CNEC Rio das Ostras;9;2019-1;63;Enem - 30% - P1;GP019;Engenharia Mecânica;Presencial;30;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;27;Enem - 40%;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP001;Administração;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP005;Biomedicina;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP007;Ciências Contábeis;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP060;Controle de Obras;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP011;Direito;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP017;Enfermagem;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP016;Engenharia Civil;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP020;Engenharia de Produção;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;64;Enem - 40% - P1;GP019;Engenharia Mecânica;Presencial;40;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;28;Enem - 50%;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP001;Administração;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP005;Biomedicina;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP007;Ciências Contábeis;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP060;Controle de Obras;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP011;Direito;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP017;Enfermagem;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP016;Engenharia Civil;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP020;Engenharia de Produção;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;65;Enem - 50% - P1;GP019;Engenharia Mecânica;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;33;Evadidos Trancados;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;6;Fies CNEC;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;18;Fies Novo;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;7;Fies*;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP001;Administração;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP005;Biomedicina;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP007;Ciências Contábeis;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP060;Controle de Obras;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP011;Direito;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP017;Enfermagem;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP016;Engenharia Civil;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP020;Engenharia de Produção;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;3;Prouni – 100%;GP019;Engenharia Mecânica;Presencial;100;1;1;6
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP001;Administração;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP005;Biomedicina;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP007;Ciências Contábeis;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP060;Controle de Obras;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP011;Direito;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP017;Enfermagem;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP016;Engenharia Civil;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP020;Engenharia de Produção;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;4;Prouni – 50%;GP019;Engenharia Mecânica;Presencial;50;1;1;1
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;19;Subvenção;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;9;2019-1;34;Transferidos de outras IES;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;31;2ª Graduação - CNEC;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;32;2ª Graduação - Outras IES;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;1;Bolsa CNEC 100%;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;2;Bolsa CNEC 50%;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;5;Bolsa Desconto Folha;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;35;Captação Calouros;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;8;CCT/ACT;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;15;Cnec Antecipação;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;12;CNEC Colaborador;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;24;CNEC Parceria Incondicional;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP001;Administração;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP005;Biomedicina;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP007;Ciências Contábeis;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP060;Controle de Obras;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP011;Direito;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP017;Enfermagem;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP016;Engenharia Civil;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP020;Engenharia de Produção;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP019;Engenharia Mecânica;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;11;CNEC Parcerias;GP024;Gestão de Recursos Humanos;Presencial;;;;
101;Faculdade CNEC Rio das Ostras;2535;2019-2;60;Coparticipação FIES NOVO;GP001;Administração;Presencial;100;0;1;6
101;Faculdade CNEC Rio das Ostras;2535;2019-2;60;Coparticipação FIES NOVO;GP005;Biomedicina;Presencial;100;0;1;6
101;Faculdade CNEC Rio das Ostras;2535;2019-2;60;Coparticipação FIES NOVO;GP007;Ciências Contábeis;Presencial;100;0;1;6
101;Faculdade CNEC Rio das Ostras;2535;2019-2;60;Coparticipação FIES NOVO;GP060;Controle de Obras;Presencial;100;0;1;6
101;Faculdade CNEC Rio das Ostras;2535;2019-2;60;Coparticipação FIES NOVO;GP011;Direito;Presencial;100;0;1;6
101;Faculdade CNEC Rio das Ostras;2535;2019-2;60;Coparticipação FIES NOVO;GP017;Enfermagem;Presencial;100;0;1;6
