CODFILIAL;FILIAL;IDPERLET;PERIODO_LETIVO;CODBOLSA;BOLSA;CODCURSO;CURSO;MODALIDADE;PERCENTUAL;FIXO_MAX;PARCELA_INICIAL;PARCELA_FINAL
95;Faculdade CNEC Campo Largo;2557;2019-09;69;Egresso - Outras IES;EP007;Especialização em Gestão Educacional;Presencial;20;0;1;18
95;Faculdade CNEC Campo Largo;2557;2019-09;69;Egresso - Outras IES;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;0;1;18
95;Faculdade CNEC Campo Largo;2557;2019-09;69;Egresso - Outras IES;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;17;CCT/ACT;EP001;Especialização em Direito do Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;17;CCT/ACT;EP004;Especialização em Direito Processual Civil;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;17;CCT/ACT;EP003;Especialização em Direito Processual Penal;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;17;CCT/ACT;EP006;Especialização em Educação Inclusiva;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;17;CCT/ACT;EP007;Especialização em Gestão Educacional;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;17;CCT/ACT;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;39;CNEC - Colaborador;EP001;Especialização em Direito do Trabalho;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;39;CNEC - Colaborador;EP004;Especialização em Direito Processual Civil;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;39;CNEC - Colaborador;EP003;Especialização em Direito Processual Penal;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;39;CNEC - Colaborador;EP006;Especialização em Educação Inclusiva;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;39;CNEC - Colaborador;EP007;Especialização em Gestão Educacional;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;39;CNEC - Colaborador;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;51;CNEC - Familia - 10%;EP001;Especialização em Direito do Trabalho;Presencial;10;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;51;CNEC - Familia - 10%;EP004;Especialização em Direito Processual Civil;Presencial;10;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;51;CNEC - Familia - 10%;EP003;Especialização em Direito Processual Penal;Presencial;10;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;51;CNEC - Familia - 10%;EP006;Especialização em Educação Inclusiva;Presencial;10;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;51;CNEC - Familia - 10%;EP007;Especialização em Gestão Educacional;Presencial;10;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;51;CNEC - Familia - 10%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;10;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;52;CNEC - Familia - 15%;EP001;Especialização em Direito do Trabalho;Presencial;15;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;52;CNEC - Familia - 15%;EP004;Especialização em Direito Processual Civil;Presencial;15;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;52;CNEC - Familia - 15%;EP003;Especialização em Direito Processual Penal;Presencial;15;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;52;CNEC - Familia - 15%;EP006;Especialização em Educação Inclusiva;Presencial;15;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;52;CNEC - Familia - 15%;EP007;Especialização em Gestão Educacional;Presencial;15;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;52;CNEC - Familia - 15%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;15;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;53;CNEC - Familia - 20%;EP001;Especialização em Direito do Trabalho;Presencial;20;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;53;CNEC - Familia - 20%;EP004;Especialização em Direito Processual Civil;Presencial;20;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;53;CNEC - Familia - 20%;EP003;Especialização em Direito Processual Penal;Presencial;20;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;53;CNEC - Familia - 20%;EP006;Especialização em Educação Inclusiva;Presencial;20;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;53;CNEC - Familia - 20%;EP007;Especialização em Gestão Educacional;Presencial;20;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;53;CNEC - Familia - 20%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;54;CNEC - Familia - 25%;EP001;Especialização em Direito do Trabalho;Presencial;25;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;54;CNEC - Familia - 25%;EP004;Especialização em Direito Processual Civil;Presencial;25;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;54;CNEC - Familia - 25%;EP003;Especialização em Direito Processual Penal;Presencial;25;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;54;CNEC - Familia - 25%;EP006;Especialização em Educação Inclusiva;Presencial;25;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;54;CNEC - Familia - 25%;EP007;Especialização em Gestão Educacional;Presencial;25;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;54;CNEC - Familia - 25%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;25;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;55;CNEC - Familia - 30%;EP001;Especialização em Direito do Trabalho;Presencial;30;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;55;CNEC - Familia - 30%;EP004;Especialização em Direito Processual Civil;Presencial;30;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;55;CNEC - Familia - 30%;EP003;Especialização em Direito Processual Penal;Presencial;30;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;55;CNEC - Familia - 30%;EP006;Especialização em Educação Inclusiva;Presencial;30;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;55;CNEC - Familia - 30%;EP007;Especialização em Gestão Educacional;Presencial;30;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;55;CNEC - Familia - 30%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;30;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;56;CNEC - Familia - 35%;EP001;Especialização em Direito do Trabalho;Presencial;35;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;56;CNEC - Familia - 35%;EP004;Especialização em Direito Processual Civil;Presencial;35;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;56;CNEC - Familia - 35%;EP003;Especialização em Direito Processual Penal;Presencial;35;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;56;CNEC - Familia - 35%;EP006;Especialização em Educação Inclusiva;Presencial;35;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;56;CNEC - Familia - 35%;EP007;Especialização em Gestão Educacional;Presencial;35;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;56;CNEC - Familia - 35%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;35;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;57;CNEC - Familia - 40%;EP001;Especialização em Direito do Trabalho;Presencial;40;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;57;CNEC - Familia - 40%;EP004;Especialização em Direito Processual Civil;Presencial;40;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;57;CNEC - Familia - 40%;EP003;Especialização em Direito Processual Penal;Presencial;40;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;57;CNEC - Familia - 40%;EP006;Especialização em Educação Inclusiva;Presencial;40;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;57;CNEC - Familia - 40%;EP007;Especialização em Gestão Educacional;Presencial;40;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;57;CNEC - Familia - 40%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;40;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;58;CNEC - Familia - 45%;EP001;Especialização em Direito do Trabalho;Presencial;45;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;58;CNEC - Familia - 45%;EP004;Especialização em Direito Processual Civil;Presencial;45;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;58;CNEC - Familia - 45%;EP003;Especialização em Direito Processual Penal;Presencial;45;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;58;CNEC - Familia - 45%;EP006;Especialização em Educação Inclusiva;Presencial;45;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;58;CNEC - Familia - 45%;EP007;Especialização em Gestão Educacional;Presencial;45;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;58;CNEC - Familia - 45%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;45;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;59;CNEC - Familia - 50%;EP001;Especialização em Direito do Trabalho;Presencial;50;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;59;CNEC - Familia - 50%;EP004;Especialização em Direito Processual Civil;Presencial;50;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;59;CNEC - Familia - 50%;EP003;Especialização em Direito Processual Penal;Presencial;50;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;59;CNEC - Familia - 50%;EP006;Especialização em Educação Inclusiva;Presencial;50;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;59;CNEC - Familia - 50%;EP007;Especialização em Gestão Educacional;Presencial;50;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;59;CNEC - Familia - 50%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;50;1;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;22;Desconto Comercial;EP001;Especialização em Direito do Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;22;Desconto Comercial;EP004;Especialização em Direito Processual Civil;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;22;Desconto Comercial;EP003;Especialização em Direito Processual Penal;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;22;Desconto Comercial;EP006;Especialização em Educação Inclusiva;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;22;Desconto Comercial;EP007;Especialização em Gestão Educacional;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;22;Desconto Comercial;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;71;Desconto Comercial - P1;EP001;Especialização em Direito do Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;71;Desconto Comercial - P1;EP004;Especialização em Direito Processual Civil;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;71;Desconto Comercial - P1;EP003;Especialização em Direito Processual Penal;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;71;Desconto Comercial - P1;EP006;Especialização em Educação Inclusiva;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;71;Desconto Comercial - P1;EP007;Especialização em Gestão Educacional;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;71;Desconto Comercial - P1;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;38;Desconto Comercial Incondicional;EP001;Especialização em Direito do Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;38;Desconto Comercial Incondicional;EP004;Especialização em Direito Processual Civil;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;38;Desconto Comercial Incondicional;EP003;Especialização em Direito Processual Penal;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;38;Desconto Comercial Incondicional;EP006;Especialização em Educação Inclusiva;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;38;Desconto Comercial Incondicional;EP007;Especialização em Gestão Educacional;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;38;Desconto Comercial Incondicional;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;100;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;68;Egresso - CNEC;EP001;Especialização em Direito do Trabalho;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;68;Egresso - CNEC;EP004;Especialização em Direito Processual Civil;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;68;Egresso - CNEC;EP003;Especialização em Direito Processual Penal;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;68;Egresso - CNEC;EP006;Especialização em Educação Inclusiva;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;68;Egresso - CNEC;EP007;Especialização em Gestão Educacional;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;68;Egresso - CNEC;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;69;Egresso - Outras IES;EP001;Especialização em Direito do Trabalho;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;69;Egresso - Outras IES;EP004;Especialização em Direito Processual Civil;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;69;Egresso - Outras IES;EP003;Especialização em Direito Processual Penal;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;69;Egresso - Outras IES;EP006;Especialização em Educação Inclusiva;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;69;Egresso - Outras IES;EP007;Especialização em Gestão Educacional;Presencial;20;0;1;18
99;Faculdade CNEC Ilha do Governador;2553;2019-09;69;Egresso - Outras IES;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP027;Especialização em Biomedicina Estética;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP001;Especialização em Direito do Trabalho;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP004;Especialização em Direito Processual Civil;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP003;Especialização em Direito Processual Penal;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP033;Especialização em Enfermagem Estética;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP010;MBA em Gestão da Produção;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;17;CCT/ACT;EP024;MBA em Logística Empresarial;Presencial;100;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP027;Especialização em Biomedicina Estética;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP001;Especialização em Direito do Trabalho;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP004;Especialização em Direito Processual Civil;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP003;Especialização em Direito Processual Penal;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP033;Especialização em Enfermagem Estética;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP010;MBA em Gestão da Produção;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;39;CNEC - Colaborador;EP024;MBA em Logística Empresarial;Presencial;20;0;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP027;Especialização em Biomedicina Estética;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP001;Especialização em Direito do Trabalho;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP004;Especialização em Direito Processual Civil;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP003;Especialização em Direito Processual Penal;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP033;Especialização em Enfermagem Estética;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP010;MBA em Gestão da Produção;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;51;CNEC - Familia - 10%;EP024;MBA em Logística Empresarial;Presencial;10;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP027;Especialização em Biomedicina Estética;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP001;Especialização em Direito do Trabalho;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP004;Especialização em Direito Processual Civil;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP003;Especialização em Direito Processual Penal;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP033;Especialização em Enfermagem Estética;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP010;MBA em Gestão da Produção;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;52;CNEC - Familia - 15%;EP024;MBA em Logística Empresarial;Presencial;15;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP027;Especialização em Biomedicina Estética;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP001;Especialização em Direito do Trabalho;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP004;Especialização em Direito Processual Civil;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP003;Especialização em Direito Processual Penal;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP033;Especialização em Enfermagem Estética;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP010;MBA em Gestão da Produção;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;53;CNEC - Familia - 20%;EP024;MBA em Logística Empresarial;Presencial;20;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP027;Especialização em Biomedicina Estética;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP001;Especialização em Direito do Trabalho;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP004;Especialização em Direito Processual Civil;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP003;Especialização em Direito Processual Penal;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP033;Especialização em Enfermagem Estética;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP010;MBA em Gestão da Produção;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;54;CNEC - Familia - 25%;EP024;MBA em Logística Empresarial;Presencial;25;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP027;Especialização em Biomedicina Estética;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP001;Especialização em Direito do Trabalho;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP004;Especialização em Direito Processual Civil;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP003;Especialização em Direito Processual Penal;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP033;Especialização em Enfermagem Estética;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP010;MBA em Gestão da Produção;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;55;CNEC - Familia - 30%;EP024;MBA em Logística Empresarial;Presencial;30;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP027;Especialização em Biomedicina Estética;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP001;Especialização em Direito do Trabalho;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP004;Especialização em Direito Processual Civil;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP003;Especialização em Direito Processual Penal;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP033;Especialização em Enfermagem Estética;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP010;MBA em Gestão da Produção;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;56;CNEC - Familia - 35%;EP024;MBA em Logística Empresarial;Presencial;35;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP027;Especialização em Biomedicina Estética;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP001;Especialização em Direito do Trabalho;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP004;Especialização em Direito Processual Civil;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP003;Especialização em Direito Processual Penal;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP033;Especialização em Enfermagem Estética;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP010;MBA em Gestão da Produção;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP017;MBA em Gestão da Segurança no Trabalho;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP023;MBA em Gestão Estratégica de Pessoas;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;57;CNEC - Familia - 40%;EP024;MBA em Logística Empresarial;Presencial;40;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;58;CNEC - Familia - 45%;EP027;Especialização em Biomedicina Estética;Presencial;45;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;58;CNEC - Familia - 45%;EP001;Especialização em Direito do Trabalho;Presencial;45;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;58;CNEC - Familia - 45%;EP004;Especialização em Direito Processual Civil;Presencial;45;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;58;CNEC - Familia - 45%;EP003;Especialização em Direito Processual Penal;Presencial;45;1;1;18
101;Faculdade CNEC Rio das Ostras;2561;2019-09;58;CNEC - Familia - 45%;EP033;Especialização em Enfermagem Estética;Presencial;45;1;1;18
